@attribute Summary string
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data

communities.data,4,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,164,36,0,82,18,0,0.51325,0.179593,0.413916,58.626226,105.507926,140.29955,1422.365224,-1282.065674,0.701498,7.111826,-6.410328,42.320227,0.211601,6076.069374,0.82716,134,0.210526,8,0.789474,30,0.17284,28,0.943662,0.82716,0.881579,0.889295,0.82,0.203366,0.796634,0.18,0.862642,0.82,0.832829,0.889881,0.024,0.006,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,4,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,176,24,0,88,12,0,0.645809,0.121094,0.338456,39.529698,86.273125,140.29955,2765.458613,-2625.159063,0.701498,13.827293,-13.125795,74.808453,0.374042,10740.522628,0.895062,145,0.184211,7,0.815789,31,0.104938,17,0.953947,0.895062,0.923567,0.914311,0.88,0.169149,0.830851,0.12,0.895406,0.88,0.885066,0.916055,0.023,0.005,0.015625,0.015625,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,4,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,171,28,0,85.929648,14.070352,0,0.59441,0.14598,0.376631,48.007516,96.806357,137.88723,2601.629755,-2463.742525,0.692901,13.073516,-12.380616,59.440938,0.298698,8522.469806,0.87037,141,0.189189,7,0.810811,30,0.12963,21,0.952703,0.87037,0.909677,0.87304,0.859296,0.178115,0.821885,0.140704,0.884937,0.859296,0.867312,0.875909,0.022,0.005,0.015625,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,167,32,0,83.919598,16.080402,0,0.552746,0.155932,0.384709,51.280524,98.882742,137.88723,1380.413246,-1242.526016,0.692901,6.93675,-6.243849,53.084749,0.266758,7611.137788,0.845679,137,0.189189,7,0.810811,30,0.154321,25,0.951389,0.845679,0.895425,0.909243,0.839196,0.182706,0.817294,0.160804,0.875914,0.839196,0.850197,0.908312,0.024,0.006,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,171,28,0,85.929648,14.070352,0,0.59441,0.146255,0.377148,48.098107,96.939274,137.88723,2129.577901,-1991.690672,0.692901,10.701396,-10.008496,58.755272,0.295253,8424.161046,0.87037,141,0.189189,7,0.810811,30,0.12963,21,0.952703,0.87037,0.909677,0.899066,0.859296,0.178115,0.821885,0.140704,0.884937,0.859296,0.867312,0.8995,0.022,0.006,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,165,34,0,82.914573,17.085427,0,0.5163,0.166592,0.401129,54.785975,103.10311,137.88723,1362.932398,-1225.045168,0.692901,6.848907,-6.156006,47.129543,0.236832,6757.297561,0.845679,137,0.243243,9,0.756757,28,0.154321,25,0.938356,0.845679,0.88961,0.924424,0.829146,0.22671,0.77329,0.170854,0.862115,0.829146,0.839895,0.923587,0.022,0.006,0.015625,0.015625,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,162,37,0,81.407035,18.592965,0,0.487363,0.190415,0.43058,62.620405,110.673044,137.88723,2305.240768,-2167.353538,0.692901,11.584124,-10.891224,35.272421,0.177248,5057.257673,0.82716,134,0.243243,9,0.756757,28,0.17284,28,0.937063,0.82716,0.878689,0.871872,0.81407,0.230153,0.769847,0.18593,0.8558,0.81407,0.827272,0.86815,0.026,0.005,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,172,27,0,86.432161,13.567839,0,0.590254,0.135986,0.358397,44.720856,92.119768,137.88723,738.030814,-600.143584,0.692901,3.708698,-3.015797,63.431191,0.31875,9094.580767,0.888889,144,0.243243,9,0.756757,28,0.111111,18,0.941176,0.888889,0.914286,0.923924,0.864322,0.218676,0.781324,0.135678,0.879358,0.864322,0.869739,0.923753,0.022,0.005,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,175,25,0,87.5,12.5,0,0.640908,0.127435,0.347994,41.599732,88.70434,140.29955,907.94879,-767.64924,0.701498,4.539744,-3.838246,70.785596,0.353928,10162.946337,0.882716,143,0.157895,6,0.842105,32,0.117284,19,0.959732,0.882716,0.919614,0.924951,0.875,0.150179,0.849821,0.125,0.896598,0.875,0.881517,0.924905,0.024,0.005,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,5,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,171,29,0,85.5,14.5,0,0.590742,0.145159,0.374389,47.385606,95.432336,140.29955,2107.808081,-1967.508531,0.701498,10.53904,-9.837543,61.167404,0.305837,8782.027389,0.864198,140,0.184211,7,0.815789,31,0.135802,22,0.952381,0.864198,0.906149,0.910331,0.855,0.175013,0.824987,0.145,0.882561,0.855,0.863431,0.911566,0.023,0.005,0.015625,0.015625,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,5,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,166,34,0,83,17,0,0.524342,0.172966,0.407102,56.462856,103.771129,140.29955,2102.578457,-1962.278907,0.701498,10.512892,-9.811395,46.140292,0.230701,6624.530136,0.845679,137,0.236842,9,0.763158,29,0.154321,25,0.938356,0.845679,0.88961,0.884665,0.83,0.221163,0.778837,0.17,0.862106,0.83,0.840367,0.884202,0.025,0.006,0.015625,0.015625,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,5,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,169,31,0,84.5,15.5,0,0.584339,0.15369,0.388392,50.170428,99.001873,140.29955,1226.717085,-1086.417534,0.701498,6.133585,-5.432088,56.581204,0.282906,8123.56992,0.839506,136,0.131579,5,0.868421,33,0.160494,26,0.964539,0.839506,0.89769,0.935348,0.845,0.137073,0.862927,0.155,0.887548,0.845,0.856407,0.933527,0.025,0.005,0.015625,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,5,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,155,44,0,77.889447,22.110553,0,0.40589,0.212358,0.451819,69.836687,116.132053,137.88723,2556.863269,-2418.976039,0.692901,12.848559,-12.155658,23.299933,0.117085,3340.67697,0.796296,129,0.297297,11,0.702703,26,0.203704,33,0.921429,0.796296,0.854305,0.881798,0.778894,0.279895,0.720105,0.221106,0.832043,0.778894,0.796176,0.880666,0.022,0.006,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,158,41,0,79.396985,20.603015,0,0.468919,0.20886,0.447101,68.686349,114.919374,137.88723,2540.00678,-2402.11955,0.692901,12.763853,-12.070953,24.890364,0.125077,3568.708377,0.790123,128,0.189189,7,0.810811,30,0.209877,34,0.948148,0.790123,0.861953,0.848515,0.79397,0.193036,0.806964,0.20603,0.859014,0.79397,0.812144,0.849291,0.024,0.005,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,176,23,0,88.442211,11.557789,0,0.63712,0.120698,0.338339,39.69305,86.964206,137.88723,1533.127863,-1395.240633,0.692901,7.70416,-7.011259,73.33918,0.368539,10515.15958,0.91358,148,0.243243,9,0.756757,28,0.08642,14,0.942675,0.91358,0.9279,0.887888,0.884422,0.214085,0.785915,0.115578,0.891357,0.884422,0.887174,0.88826,0.024,0.007,0.015625,0.015625,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,171,28,0,85.929648,14.070352,0,0.601659,0.143045,0.372789,47.042347,95.818949,137.88723,2233.489755,-2095.602526,0.692901,11.223567,-10.530666,60.810678,0.305581,8718.859093,0.864198,140,0.162162,6,0.837838,31,0.135802,22,0.958904,0.864198,0.909091,0.923173,0.859296,0.157261,0.842739,0.140704,0.889367,0.859296,0.868149,0.922941,0.022,0.006,0.015625,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,171,28,0,85.929648,14.070352,0,0.59441,0.143385,0.374533,47.154263,96.267102,137.88723,1094.059887,-956.172657,0.692901,5.497788,-4.804888,60.528,0.304161,8678.329578,0.87037,141,0.189189,7,0.810811,30,0.12963,21,0.952703,0.87037,0.909677,0.896563,0.859296,0.178115,0.821885,0.140704,0.884937,0.859296,0.867312,0.895819,0.021,0.007,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,172,27,0,86.432161,13.567839,0,0.59792,0.138007,0.364653,45.385502,93.727575,137.88723,1043.797668,-905.910438,0.692901,5.245214,-4.552314,63.025264,0.31671,9036.380053,0.882716,143,0.216216,8,0.783784,29,0.117284,19,0.94702,0.882716,0.913738,0.91016,0.864322,0.197822,0.802178,0.135678,0.883273,0.864322,0.870717,0.909385,0.024,0.005,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,161,39,0,80.5,19.5,0,0.493901,0.18943,0.42495,61.837218,108.320462,140.29955,3862.00564,-3721.70609,0.701498,19.310028,-18.60853,37.325331,0.186627,5358.933941,0.802469,130,0.184211,7,0.815789,31,0.197531,32,0.948905,0.802469,0.869565,0.880767,0.805,0.186741,0.813259,0.195,0.862105,0.805,0.820981,0.881014,0.023,0.006,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,6,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,167,33,0,83.5,16.5,0,0.542302,0.169654,0.403099,55.381465,102.75057,140.29955,1656.279778,-1515.980228,0.701498,8.281399,-7.579901,47.131926,0.23566,6766.902616,0.845679,137,0.210526,8,0.789474,30,0.154321,25,0.944828,0.845679,0.892508,0.901722,0.835,0.199847,0.800153,0.165,0.868947,0.835,0.845512,0.90021,0.023,0.005,0.015625,0.015625,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,6,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,171,29,0,85.5,14.5,0,0.583453,0.145418,0.375633,47.469939,95.749458,140.29955,2510.898139,-2370.598589,0.701498,12.554491,-11.852993,61.520442,0.307602,8832.714396,0.87037,141,0.210526,8,0.789474,30,0.12963,21,0.946309,0.87037,0.906752,0.889051,0.855,0.195156,0.804844,0.145,0.878275,0.855,0.862559,0.888897,0.025,0.005,0.015625,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,6,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,166,34,0,83,17,0,0.515945,0.168392,0.403312,54.969657,102.80497,140.29955,1491.78032,-1351.480769,0.701498,7.458902,-6.757404,49.072869,0.245364,7045.570899,0.851852,138,0.263158,10,0.736842,28,0.148148,24,0.932432,0.851852,0.890323,0.877031,0.83,0.241306,0.758694,0.17,0.857578,0.83,0.839384,0.877478,0.023,0.005,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,6,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,170,29,0,85.427136,14.572864,0,0.559902,0.144947,0.368781,47.667862,94.788633,137.88723,640.169311,-502.282082,0.692901,3.216931,-2.524031,59.649614,0.299747,8552.389132,0.882716,143,0.27027,10,0.72973,27,0.117284,19,0.934641,0.882716,0.907937,0.921088,0.854271,0.241826,0.758174,0.145729,0.869996,0.854271,0.86009,0.920653,0.022,0.006,0.015625,0.015625,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,167,32,0,83.919598,16.080402,0,0.536468,0.157847,0.393581,51.910001,101.16317,137.88723,2581.591792,-2443.704562,0.692901,12.972823,-12.279922,52.047899,0.261547,7462.47726,0.858025,139,0.243243,9,0.756757,28,0.141975,23,0.939189,0.858025,0.896774,0.898065,0.839196,0.224415,0.775585,0.160804,0.866645,0.839196,0.848356,0.898282,0.022,0.005,0.015625,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,173,26,0,86.934673,13.065327,0,0.62338,0.128838,0.354104,42.370124,91.016342,137.88723,1275.034439,-1137.14721,0.692901,6.407208,-5.714308,68.126506,0.342344,9767.781443,0.876543,142,0.162162,6,0.837838,31,0.123457,20,0.959459,0.876543,0.916129,0.911411,0.869347,0.154966,0.845034,0.130653,0.894084,0.869347,0.876789,0.911644,0.022,0.006,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,165,34,0,82.914573,17.085427,0,0.532993,0.166809,0.400533,54.857322,102.949933,137.88723,1165.627634,-1027.740404,0.692901,5.857425,-5.164525,47.116817,0.236768,6755.472954,0.833333,135,0.189189,7,0.810811,30,0.166667,27,0.950704,0.833333,0.888158,0.890224,0.829146,0.185002,0.814998,0.170854,0.871798,0.829146,0.841702,0.889975,0.023,0.005,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,169,30,0,84.924623,15.075377,0,0.573206,0.152871,0.386236,50.273719,99.275264,137.88723,1248.858228,-1110.970999,0.692901,6.275669,-5.582769,55.18722,0.277323,7912.584018,0.858025,139,0.189189,7,0.810811,30,0.141975,23,0.952055,0.858025,0.902597,0.894895,0.849246,0.180411,0.819589,0.150754,0.880283,0.849246,0.858731,0.894212,0.023,0.006,0.015625,0.015625,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,171,28,0,85.929648,14.070352,0,0.601659,0.144176,0.371383,47.414245,95.457427,137.88723,792.35914,-654.471911,0.692901,3.981704,-3.288804,60.065323,0.301836,8611.992289,0.864198,140,0.162162,6,0.837838,31,0.135802,22,0.958904,0.864198,0.909091,0.938272,0.859296,0.157261,0.842739,0.140704,0.889367,0.859296,0.868149,0.937791,0.024,0.005,0.015625,0.015625,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,165,35,0,82.5,17.5,0,0.53838,0.171298,0.408142,55.918161,104.036096,140.29955,1584.128333,-1443.828783,0.701498,7.920642,-7.219144,46.589686,0.232948,6689.051209,0.820988,133,0.157895,6,0.842105,32,0.179012,29,0.956835,0.820988,0.883721,0.910819,0.825,0.161907,0.838093,0.175,0.874708,0.825,0.838642,0.910325,0.023,0.005,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,7,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,172,28,0,86,14,0,0.579074,0.141742,0.372416,46.270053,94.929367,140.29955,1328.10893,-1187.80938,0.701498,6.640545,-5.939047,63.013155,0.315066,9047.028687,0.888889,144,0.263158,10,0.736842,28,0.111111,18,0.935065,0.888889,0.911392,0.904727,0.86,0.234269,0.765731,0.14,0.873055,0.86,0.864895,0.904048,0.023,0.006,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,7,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,162,38,0,81,19,0,0.502878,0.189726,0.430604,61.93377,109.761653,140.29955,3705.957247,-3565.657697,0.701498,18.529786,-17.828288,37.278148,0.186391,5352.159809,0.808642,131,0.184211,7,0.815789,31,0.191358,31,0.949275,0.808642,0.873333,0.879305,0.81,0.185569,0.814431,0.19,0.863913,0.81,0.8252,0.879274,0.023,0.006,0.015625,0.015625,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,7,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,164,36,0,82,18,0,0.487472,0.176713,0.412925,57.686099,105.255209,140.29955,2155.022353,-2014.722803,0.701498,10.775112,-10.073614,45.267252,0.226336,6499.184561,0.845679,137,0.289474,11,0.710526,27,0.154321,25,0.925676,0.845679,0.883871,0.866959,0.82,0.263795,0.736205,0.18,0.848451,0.82,0.829935,0.866234,0.023,0.006,0.015625,0.015625,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,7,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,178,21,0,89.447236,10.552764,0,0.687271,0.104838,0.314715,34.477369,80.892018,137.88723,715.470891,-577.583662,0.692901,3.595331,-2.90243,81.638558,0.410244,11705.100345,0.901235,146,0.135135,5,0.864865,32,0.098765,16,0.966887,0.901235,0.932907,0.93994,0.894472,0.128373,0.871627,0.105528,0.911067,0.894472,0.899446,0.940622,0.023,0.005,0.015625,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,163,36,0,81.909548,18.090452,0,0.522018,0.182205,0.418401,59.920494,107.54257,137.88723,1439.683522,-1301.796292,0.692901,7.234591,-6.54169,38.901192,0.195483,5577.540428,0.814815,132,0.162162,6,0.837838,31,0.185185,30,0.956522,0.814815,0.88,0.90307,0.819095,0.166443,0.833557,0.180905,0.873165,0.819095,0.834011,0.902356,0.022,0.007,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,166,33,0,83.417085,16.582915,0,0.534684,0.16135,0.394647,53.062121,101.437217,137.88723,2680.986153,-2543.098923,0.692901,13.472292,-12.779392,50.486326,0.2537,7238.583469,0.845679,137,0.216216,8,0.783784,29,0.154321,25,0.944828,0.845679,0.892508,0.870037,0.834171,0.204708,0.795292,0.165829,0.869007,0.834171,0.845069,0.870238,0.025,0.006,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,170,29,0,85.427136,14.572864,0,0.568136,0.145717,0.373128,47.921035,95.905893,137.88723,911.135801,-773.248571,0.692901,4.578572,-3.885671,58.278592,0.292857,8355.815968,0.876543,142,0.243243,9,0.756757,28,0.123457,20,0.940397,0.876543,0.907348,0.925425,0.854271,0.220971,0.779029,0.145729,0.874009,0.854271,0.86114,0.926294,0.023,0.006,0.03125,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,164,35,0,82.41206,17.58794,0,0.515073,0.175833,0.413283,57.82515,106.227078,137.88723,1722.253733,-1584.366503,0.692901,8.654541,-7.961641,43.03898,0.216276,6170.804455,0.833333,135,0.216216,8,0.783784,29,0.166667,27,0.944056,0.833333,0.885246,0.867534,0.824121,0.207003,0.792997,0.175879,0.864813,0.824121,0.836609,0.868434,0.023,0.005,0.015625,0.015625,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,7,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1795,199,173,26,0,86.934673,13.065327,0,0.601632,0.130084,0.352818,42.779959,90.685635,137.88723,744.419085,-606.531856,0.692901,3.740799,-3.047899,67.421662,0.338802,9666.722919,0.895062,145,0.243243,9,0.756757,28,0.104938,17,0.941558,0.895062,0.917722,0.933433,0.869347,0.217528,0.782472,0.130653,0.882184,0.869347,0.874066,0.933247,0.024,0.006,0.015625,0,104554,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,8,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,179,21,0,89.5,10.5,0,0.692893,0.107197,0.319045,34.993241,81.325196,140.29955,936.408047,-796.108496,0.701498,4.68204,-3.980542,82.657004,0.413285,11867.367659,0.901235,146,0.131579,5,0.868421,33,0.098765,16,0.966887,0.901235,0.932907,0.941439,0.895,0.125344,0.874656,0.105,0.911138,0.895,0.899793,0.939418,0.025,0.006,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,8,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,169,31,0,84.5,15.5,0,0.546651,0.150543,0.374665,49.142976,95.502654,140.29955,1573.19021,-1432.89066,0.701498,7.865951,-7.164453,58.398323,0.291992,8384.460358,0.87037,141,0.263158,10,0.736842,28,0.12963,21,0.933775,0.87037,0.900958,0.896524,0.845,0.237788,0.762212,0.155,0.864929,0.845,0.852075,0.897295,0.023,0.006,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,8,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,175,25,0,87.5,12.5,0,0.627644,0.131845,0.356013,43.039356,90.74832,140.29955,2377.485592,-2237.186042,0.701498,11.887428,-11.18593,68.326977,0.341635,9809.953478,0.895062,145,0.210526,8,0.789474,30,0.104938,17,0.947712,0.895062,0.920635,0.898717,0.875,0.190465,0.809535,0.125,0.888924,0.875,0.879832,0.898609,0.028,0.007,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,8,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20091208.022,1794,200,162,38,0,81,19,0,0.502878,0.188824,0.429041,61.63938,109.363275,140.29955,1751.859013,-1611.559462,0.701498,8.759295,-8.057797,37.001182,0.185006,5312.394785,0.808642,131,0.184211,7,0.815789,31,0.191358,31,0.949275,0.808642,0.873333,0.891244,0.81,0.185569,0.814431,0.19,0.863913,0.81,0.8252,0.889176,0.023,0.006,0.03125,0,104554,1598407,238725,?,?,?,?,?,?,?,?,?,?
